serial,color,level_now_pct,days_left_est,stockout_date,relation_type,sku,qty,priority,action
$XAV6003759$,magenta,3.0,0.0,2025-05-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG001660$,black,1.0,0.0,2025-05-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76011064$,black,1.0,0.0,2025-05-14,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135745$,black,1.0,0.0,2025-05-15,contrat_adex,,1,HIGH,CREATE_ORDER
$115554$,magenta,1.0,0.0,2025-05-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002967$,black,1.0,0.0,2025-05-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014772$,magenta,3.0,0.0,2025-05-18,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2025-05-19,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026990$,black,1.0,0.0,2025-05-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002988$,cyan,1.0,0.0,2025-05-19,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026598$,cyan,1.0,0.0,2025-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026598$,magenta,1.0,0.0,2025-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005434$,black,6.0,0.0,2025-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014844$,black,1.0,0.0,2025-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014200$,cyan,2.0,0.0,2025-05-21,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN023307$,magenta,1.0,0.0,2025-05-21,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007757$,magenta,1.0,0.0,2025-05-21,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003363$,black,1.0,0.0,2025-05-21,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125451$,black,1.0,0.0,2025-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X57H013870$,cyan,0.0,0.0,2025-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X57H013870$,magenta,0.0,0.0,2025-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002950$,magenta,3.0,0.0,2025-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026880$,cyan,1.0,0.0,2025-05-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026880$,magenta,1.0,0.0,2025-05-23,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01130$,magenta,0.0,0.0,2025-05-25,contrat_adex,,1,HIGH,CREATE_ORDER
$X75G001952$,black,0.0,0.0,2025-05-25,contrat_adex,,1,HIGH,CREATE_ORDER
$115552$,black,10.0,0.0,2025-05-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,black,1.0,0.0,2025-05-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007026$,magenta,1.0,0.0,2025-05-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014595$,cyan,3.0,0.0,2025-05-26,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125449$,black,1.0,0.0,2025-05-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002967$,cyan,1.0,0.0,2025-05-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002967$,magenta,2.0,0.0,2025-05-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014123$,cyan,1.0,0.0,2025-05-30,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014123$,magenta,1.0,0.0,2025-05-30,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000927$,black,1.0,0.0,2025-05-30,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000927$,cyan,1.0,0.0,2025-05-30,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01130$,black,0.0,0.0,2025-06-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124862$,black,1.0,0.0,2025-06-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014025$,black,1.0,0.0,2025-06-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002950$,cyan,2.0,0.0,2025-06-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003363$,cyan,1.0,0.0,2025-06-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125597$,black,1.0,0.0,2025-06-03,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN022956$,black,4.0,0.0,2025-06-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001493$,magenta,1.0,0.0,2025-06-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005421$,cyan,1.0,0.0,2025-06-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76019371$,black,1.0,0.0,2025-06-03,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R005479$,cyan,1.0,0.0,2025-06-04,contrat_adex,,1,HIGH,CREATE_ORDER
$X75G003015$,cyan,1.0,0.0,2025-06-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000313$,black,1.0,0.0,2025-06-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007614$,cyan,1.0,0.0,2025-06-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002983$,magenta,3.0,0.0,2025-06-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76009165$,black,0.0,0.0,2025-06-04,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,1.0,0.0,2025-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,black,2.0,0.0,2025-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,magenta,1.0,0.0,2025-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01317$,cyan,11.0,1.8,2025-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004866$,cyan,0.0,0.0,2025-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004866$,magenta,0.0,0.0,2025-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005334$,cyan,1.0,0.0,2025-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014629$,cyan,1.0,0.0,2025-06-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014629$,magenta,1.0,0.0,2025-06-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014295$,cyan,1.0,0.0,2025-06-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014295$,magenta,1.0,0.0,2025-06-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014595$,magenta,3.0,0.0,2025-06-09,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN009005$,magenta,1.0,0.0,2025-06-10,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN015789$,magenta,1.0,0.0,2025-06-10,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00727$,cyan,1.0,0.0,2025-06-11,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,2.0,0.0,2025-06-13,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,cyan,12.0,2.7,2025-06-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006023$,cyan,1.0,0.0,2025-06-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006023$,magenta,1.0,0.0,2025-06-14,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00727$,black,5.0,0.0,2025-06-16,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,2.0,0.0,2025-06-16,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,magenta,1.0,0.0,2025-06-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG001660$,magenta,1.0,0.0,2025-06-16,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,14.0,0.5,2025-06-17,contrat_adex,,1,HIGH,CREATE_ORDER
$3TE05747$,black,0.0,0.0,2025-06-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000399$,magenta,1.0,0.0,2025-06-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76008412$,black,1.0,0.0,2025-06-17,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01331$,black,2.0,0.0,2025-06-18,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01331$,magenta,0.0,0.0,2025-06-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XC7H008490$,black,1.0,0.0,2025-06-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002983$,cyan,1.0,0.0,2025-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,black,0.0,0.0,2025-06-22,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01323$,magenta,0.0,0.0,2025-06-23,contrat_adex,,1,HIGH,CREATE_ORDER
$3712063580$,cyan,11.0,5.4,2025-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000001$,black,1.0,0.0,2025-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01345$,magenta,0.0,0.0,2025-06-25,contrat_adex,,1,HIGH,CREATE_ORDER
$3MU18414$,black,0.0,0.0,2025-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$3TE05747$,magenta,1.0,0.0,2025-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124869$,black,4.0,0.0,2025-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006443$,magenta,2.0,0.0,2025-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000149$,black,4.0,0.0,2025-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$2YM34245$,black,1.0,0.0,2025-06-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76022672$,black,2.0,0.0,2025-06-27,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,magenta,0.0,0.0,2025-06-29,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,black,1.0,0.0,2025-06-29,contrat_adex,,1,HIGH,CREATE_ORDER
$115554$,cyan,1.0,0.0,2025-07-01,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002199$,cyan,1.0,0.0,2025-07-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002367$,cyan,1.0,0.0,2025-07-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002367$,magenta,1.0,0.0,2025-07-03,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00727$,magenta,1.0,0.0,2025-07-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006339$,magenta,2.0,0.0,2025-07-04,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01330$,magenta,0.0,0.0,2025-07-06,contrat_adex,,1,HIGH,CREATE_ORDER
$3TE05747$,cyan,1.0,0.0,2025-07-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005367$,magenta,1.0,0.0,2025-07-06,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2025-07-07,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01171$,magenta,1.0,0.0,2025-07-07,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000062$,cyan,1.0,0.0,2025-07-07,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000667$,black,2.0,0.0,2025-07-08,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002853$,black,1.0,0.0,2025-07-10,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2025-07-14,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R004551$,cyan,2.0,0.0,2025-07-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004214$,black,1.0,0.0,2025-07-14,contrat_adex,,1,HIGH,CREATE_ORDER
$X576087509$,magenta,3.0,0.0,2025-07-15,contrat_adex,,1,HIGH,CREATE_ORDER
$X576124184$,magenta,2.0,0.0,2025-07-15,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005947$,cyan,1.0,0.0,2025-07-15,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006367$,cyan,6.0,0.0,2025-07-15,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007609$,magenta,3.0,0.0,2025-07-15,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01345$,black,5.0,0.0,2025-07-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,black,1.0,0.0,2025-07-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT001484$,cyan,1.0,0.0,2025-07-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT001484$,magenta,1.0,0.0,2025-07-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X576152752$,black,1.0,0.0,2025-07-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001348$,magenta,1.0,0.0,2025-07-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76021814$,black,1.0,0.0,2025-07-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005404$,black,1.0,0.0,2025-07-21,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007609$,black,5.0,0.0,2025-07-21,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,cyan,1.0,0.0,2025-07-23,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,magenta,1.0,0.0,2025-07-23,contrat_adex,,1,HIGH,CREATE_ORDER
$XBS5000186$,black,1.0,0.0,2025-07-23,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,4.0,0.0,2025-07-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002985$,black,5.0,0.0,2025-07-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000931$,black,1.0,0.0,2025-07-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000643$,black,1.0,0.0,2025-07-29,contrat_adex,,1,HIGH,CREATE_ORDER
$2YM34260$,black,3.0,0.0,2025-07-30,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GA020668$,magenta,1.0,0.0,2025-07-30,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,cyan,7.0,0.0,2025-07-31,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76015131$,black,1.0,0.0,2025-08-04,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,black,4.0,0.0,2025-08-05,contrat_adex,,1,HIGH,CREATE_ORDER
$X576082311$,cyan,1.0,0.0,2025-08-05,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00727$,cyan,1.0,0.0,2025-08-07,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097475$,black,1.0,0.0,2025-08-07,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-09,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-11,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-12,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-12,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-12,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-12,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN022942$,black,1.0,0.0,2025-08-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005424$,black,2.0,0.0,2025-08-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005424$,cyan,3.0,0.0,2025-08-12,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-13,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-13,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-13,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-13,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-13,contrat_adex,,1,HIGH,CREATE_ORDER
$3717198580$,cyan,0.0,0.0,2025-08-13,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-14,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-14,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-14,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-14,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-14,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002650$,black,0.0,0.0,2025-08-15,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-16,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-16,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-16,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-16,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-17,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-17,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000807$,magenta,1.0,0.0,2025-08-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006934$,magenta,1.0,0.0,2025-08-18,contrat_adex,,1,HIGH,CREATE_ORDER
$210239$,black,1.0,0.0,2025-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3771713784$,black,0.0,0.0,2025-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,magenta,4.0,0.0,2025-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000415$,cyan,1.0,0.0,2025-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006367$,black,1.0,0.0,2025-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007614$,magenta,1.0,0.0,2025-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76008414$,black,1.0,0.0,2025-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV016373$,black,3.0,0.0,2025-08-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004844$,cyan,1.0,0.0,2025-08-22,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-08-24,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-08-24,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-08-24,contrat_adex,,1,HIGH,CREATE_ORDER
$3771713784$,magenta,0.0,0.0,2025-08-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT001472$,black,1.0,0.0,2025-08-24,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,cyan,1.0,0.0,2025-08-25,contrat_adex,,1,HIGH,CREATE_ORDER
$3775929730$,black,0.0,0.0,2025-08-25,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,black,1.0,0.0,2025-08-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002650$,magenta,2.0,0.0,2025-08-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003008$,cyan,1.0,0.0,2025-08-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002650$,cyan,2.0,0.0,2025-08-27,contrat_adex,,1,HIGH,CREATE_ORDER
$3711973213$,black,0.0,0.0,2025-08-28,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2025-08-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002869$,cyan,1.0,0.0,2025-08-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002869$,magenta,1.0,0.0,2025-08-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XBS5000638$,black,1.0,0.0,2025-08-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002650$,black,6.0,0.0,2025-08-31,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2025-09-03,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,cyan,4.0,0.0,2025-09-04,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014658$,cyan,1.0,0.0,2025-09-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014658$,magenta,2.0,0.0,2025-09-05,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135853$,magenta,0.0,0.0,2025-09-07,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R003815$,cyan,3.0,0.0,2025-09-08,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003195$,magenta,3.0,0.0,2025-09-09,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-10,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000031$,black,1.0,0.0,2025-09-10,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000667$,magenta,1.0,0.0,2025-09-10,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01331$,black,9.0,0.0,2025-09-11,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,cyan,1.0,0.0,2025-09-11,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R005479$,magenta,1.0,0.0,2025-09-11,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-12,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R003821$,cyan,8.0,0.0,2025-09-12,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R003821$,magenta,3.0,0.0,2025-09-12,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,9.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,black,3.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006443$,black,7.0,0.0,2025-09-15,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$3717194070$,cyan,2.0,0.0,2025-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,cyan,1.0,0.0,2025-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,black,1.0,0.0,2025-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124862$,black,1.0,0.0,2025-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV013040$,black,5.0,0.0,2025-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-18,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-18,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-18,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,magenta,1.0,0.0,2025-09-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000804$,black,1.0,0.0,2025-09-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000927$,black,1.0,0.0,2025-09-18,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01317$,magenta,0.0,0.0,2025-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014218$,cyan,5.0,0.0,2025-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014218$,magenta,2.0,0.0,2025-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XBS5000186$,black,1.0,0.0,2025-09-20,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-22,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-22,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-22,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-23,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-23,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,1.0,0.0,2025-09-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X576054395$,cyan,3.0,0.0,2025-09-23,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-24,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-24,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-24,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002652$,cyan,7.0,0.0,2025-09-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT002652$,magenta,7.0,0.0,2025-09-24,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-25,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-25,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-25,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL110257$,black,1.0,0.0,2025-09-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XBS5000438$,black,0.0,0.0,2025-09-25,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-26,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-26,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-26,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-26,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-27,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2025-09-27,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2025-09-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005129$,magenta,3.0,0.0,2025-09-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76022157$,black,1.0,0.0,2025-09-27,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76009165$,black,1.0,0.0,2025-09-28,contrat_adex,,1,HIGH,CREATE_ORDER
$$,black,0.0,0.0,2025-09-29,contrat_adex,,1,HIGH,CREATE_ORDER
